id_siniestro,nro_victimas,fecha,franja_hora,tipo_calle,comuna,longitud,latitud,vehiculo_victima,vehiculo_acusado,rol,sexo,edad,gravedad,year,month,quarter,semester,id_victima
LC-2020-0086751,1,2020-02-10,13,calle,7,-58.463077765946,-34.617909370148,ciclista,taxi,,,,leve,2020,2,1,1,1
LC-2020-0088144,1,2020-02-10,17,calle,11,-58.475222616667,-34.612419833831,ciclista,auto,,masculino,61,leve,2020,2,1,1,1
LC-2020-0089676,1,2020-02-11,13,avenida,6,-58.437956621436,-34.614679109365,ciclista,camioneta,,,,leve,2020,2,1,1,1
LC-2020-0090466,1,2020-02-11,18,avenida,12,-58.496440521101,-34.557882675239,ciclista,auto,,masculino,38,leve,2020,2,1,1,1
LC-2020-0090656,1,2020-02-11,20,avenida,4,-58.388656583654,-34.655623632519,ciclista,auto,,femenino,40,leve,2020,2,1,1,1
LC-2020-0090686,1,2020-02-11,18,avenida,14,-58.404691786574,-34.580479984659,ciclista,auto,,,,leve,2020,2,1,1,1
LC-2020-0090691,1,2020-02-11,15,calle,2,-58.41423732822,-34.596770251375,ciclista,taxi,,femenino,42,leve,2020,2,1,1,1
LC-2020-0090878,1,2020-02-11,19,calle,11,-58.511156144996,-34.604267253978,ciclista,,,masculino,34,leve,2020,2,1,1,1
LC-2020-0091137,1,2020-02-12,21,calle,5,-58.418355577062,-34.605280559191,ciclista,taxi,,femenino,20,leve,2020,2,1,1,1
LC-2020-0091216,1,2020-02-12,0,avenida,12,-58.481637804852,-34.572747669269,ciclista,moto,,,,leve,2020,2,1,1,1
LC-2020-0091559,1,2020-02-12,8,calle,15,-58.451806231102,-34.589677835259,ciclista,auto,,masculino,54,leve,2020,2,1,1,1
LC-2020-0093173,1,2020-02-12,16,calle,12,-58.497392828956,-34.585717629585,ciclista,auto,,femenino,26,leve,2020,2,1,1,1
LC-2020-0093662,1,2020-02-12,17,calle,11,-58.511652429512,-34.600347721428,ciclista,,,masculino,20,leve,2020,2,1,1,1
LC-2020-0093902,1,2020-02-12,19,calle,1,-58.382972544389,-34.621001332636,ciclista,auto,,masculino,35,leve,2020,2,1,1,1
LC-2020-0095119,1,2020-02-13,7,,,,,moto,ciclista,,masculino,32,leve,2020,2,1,1,1
LC-2020-0096184,1,2020-02-13,17,calle,7,-58.471996406571,-34.621482145442,ciclista,auto,,,,leve,2020,2,1,1,1
LC-2020-0096444,1,2020-02-13,16,avenida,5,-58.416511867917,-34.620976130709,ciclista,auto,,masculino,22,leve,2020,2,1,1,1
LC-2020-0096495,1,2020-02-13,18,calle,9,-58.519821154092,-34.652001102613,ciclista,,,masculino,43,leve,2020,2,1,1,1
LC-2020-0098611,1,2020-02-14,14,calle,1,-58.384177792256,-34.596901718895,ciclista,taxi,,,,leve,2020,2,1,1,1
LC-2020-0098841,1,2020-02-14,14,avenida,14,-58.418258868542,-34.583581295303,peaton,ciclista,,femenino,31,leve,2020,2,1,1,1
LC-2020-0099290,1,2020-02-14,18,avenida,1,-58.389395118444,-34.60421805892,ciclista,ciclista,,masculino,20,leve,2020,2,1,1,1
LC-2020-0099639,1,2020-02-15,22,calle,12,-58.486671621303,-34.57005414912,ciclista,auto,,masculino,21,leve,2020,2,1,1,1
LC-2020-0100026,1,2020-02-15,8,avenida,2,-58.403616393674,-34.594077306511,ciclista,auto,,masculino,29,leve,2020,2,1,1,1
LC-2020-0100319,1,2020-02-15,14,calle,10,-58.500531095742,-34.612571075624,ciclista,auto,,femenino,28,leve,2020,2,1,1,1
LC-2020-0100371,1,2020-02-15,21,calle,9,-58.491463994937,-34.654303077679,ciclista,,,masculino,36,leve,2020,2,1,1,1
LC-2020-0101264,1,2020-02-16,2,avenida,15,-58.476205561583,-34.592585067395,ciclista,auto,,masculino,29,leve,2020,2,1,1,1
LC-2020-0101598,1,2020-02-16,11,calle,5,-58.425967383444,-34.624034976707,ciclista,,,femenino,,leve,2020,2,1,1,1
LC-2020-0102140,1,2020-02-16,22,calle,13,-58.46892650171,-34.555953838864,ciclista,,,masculino,58,leve,2020,2,1,1,1
LC-2020-0104944,1,2020-02-17,19,calle,6,-58.435974623563,-34.613510529506,ciclista,auto,,,,leve,2020,2,1,1,1
LC-2020-0107416,1,2020-02-18,19,avenida,15,-58.465068021666,-34.576367256342,ciclista,auto,,,,leve,2020,2,1,1,1
LC-2020-0107729,1,2020-02-18,12,calle,10,-58.513760536197,-34.631745404702,ciclista,auto,,femenino,37,leve,2020,2,1,1,1
LC-2020-0107738,1,2020-02-18,18,calle,12,-58.483588655052,-34.573895552498,ciclista,auto,,masculino,89,leve,2020,2,1,1,1
LC-2020-0109557,1,2020-02-19,14,avenida,4,-58.3547379536,-34.63663251928,ciclista,,,,,leve,2020,2,1,1,1
LC-2020-0109875,1,2020-02-19,15,avenida,10,-58.530340969644,-34.618134252947,ciclista,,,masculino,,leve,2020,2,1,1,1
LC-2020-0111765,1,2020-02-20,9,avenida,1,-58.384869551224,-34.608687268948,ciclista,taxi,,femenino,22,leve,2020,2,1,1,1
LC-2020-0111930,1,2020-02-20,9,calle,5,-58.42546560971,-34.601448054706,ciclista,auto,,masculino,59,leve,2020,2,1,1,1
LC-2020-0112330,1,2020-02-20,8,gral paz,11,-58.515334938952,-34.583191663632,ciclista,transporte publico,,femenino,28,leve,2020,2,1,1,1
LC-2020-0112534,1,2020-02-20,16,calle,10,-58.507356974273,-34.614842563992,ciclista,camioneta,,,,leve,2020,2,1,1,1
LC-2020-0112736,1,2020-02-20,16,calle,15,-58.470865251516,-34.574496382258,ciclista,,,femenino,54,leve,2020,2,1,1,1
LC-2020-0113698,1,2020-02-21,3,avenida,12,-58.509930461176,-34.56919739421,ciclista,camioneta,,,,leve,2020,2,1,1,1
LC-2020-0115054,1,2020-02-21,15,calle,5,-58.416777331557,-34.612231191633,ciclista,auto,,masculino,29,leve,2020,2,1,1,1
LC-2020-0115291,1,2020-02-21,18,calle,9,-58.472495731529,-34.657046986902,ciclista,auto,,,,leve,2020,2,1,1,1
LC-2020-0115427,1,2020-02-21,16,calle,10,-58.500024307172,-34.643740792308,ciclista,,,masculino,25,leve,2020,2,1,1,1
LC-2020-0115946,1,2020-02-21,21,avenida,5,-58.415208851849,-34.638598745238,ciclista,transporte publico,,,,leve,2020,2,1,1,1
LC-2020-0116899,1,2020-02-22,15,avenida,14,-58.42174360958,-34.571822869962,ciclista,auto,,masculino,20,leve,2020,2,1,1,1
LC-2020-0117143,1,2020-02-22,16,calle,5,-58.422915898163,-34.607268238797,ciclista,,,femenino,54,leve,2020,2,1,1,1
LC-2020-0117328,1,2020-02-22,19,calle,11,-58.498840951573,-34.59958183008,ciclista,,,masculino,38,leve,2020,2,1,1,1
LC-2020-0117531,1,2020-02-23,23,avenida,4,-58.377093345924,-34.640350824684,ciclista,auto,,masculino,28,leve,2020,2,1,1,1
LC-2020-0118658,1,2020-02-23,21,avenida,5,-58.415825590649,-34.610833904689,peaton,ciclista,,masculino,37,leve,2020,2,1,1,1
LC-2020-0119620,1,2020-02-24,13,,,,,ciclista,auto,,masculino,33,leve,2020,2,1,1,1
LC-2020-0122033,1,2020-02-26,8,avenida,15,-58.484709995458,-34.589118953613,ciclista,,,masculino,74,leve,2020,2,1,1,1
LC-2020-0122704,1,2020-02-26,12,calle,10,-58.489401934661,-34.632841404833,ciclista,auto,,femenino,74,leve,2020,2,1,1,1
LC-2020-0123819,1,2020-02-26,17,calle,7,-58.445546012974,-34.631008783434,ciclista,auto,,masculino,25,leve,2020,2,1,1,1
LC-2020-0124517,1,2020-02-27,1,calle,13,-58.467722262235,-34.540530066282,ciclista,auto,,masculino,26,leve,2020,2,1,1,1
LC-2020-0125686,1,2020-02-27,11,calle,11,-58.516743405834,-34.613176115353,ciclista,auto,,femenino,24,leve,2020,2,1,1,1
LC-2020-0126455,1,2020-02-27,15,calle,4,-58.371404584348,-34.638256723248,ciclista,auto,,masculino,47,leve,2020,2,1,1,1
LC-2020-0126539,1,2020-02-27,15,calle,4,-58.3749313223,-34.648552369385,ciclista,moto,,,,leve,2020,2,1,1,1
LC-2020-0127069,1,2020-02-27,20,calle,3,-58.394498857934,-34.620544921846,ciclista,auto,,femenino,27,leve,2020,2,1,1,1
LC-2020-0127087,1,2020-02-27,18,calle,5,-58.413033252937,-34.633333121485,ciclista,ciclista,,femenino,40,leve,2020,2,1,1,1
LC-2020-0127099,1,2020-02-27,18,avenida,13,-58.465826800683,-34.559463317179,ciclista,camioneta,,masculino,12,leve,2020,2,1,1,1
LC-2020-0127880,1,2020-02-28,13,avenida,10,-58.510958623245,-34.624560396245,ciclista,auto,,masculino,27,leve,2020,2,1,1,1
LC-2020-0128795,1,2020-02-28,12,calle,2,-58.406169311149,-34.59289853542,ciclista,auto,,masculino,26,leve,2020,2,1,1,1
LC-2020-0129305,1,2020-02-28,22,avenida,1,-58.383441816107,-34.609190927189,ciclista,,,masculino,27,leve,2020,2,1,1,1
LC-2020-0129470,1,2020-02-28,17,calle,5,-58.413033252937,-34.633333121485,ciclista,auto,,,,leve,2020,2,1,1,1
LC-2020-0131341,1,2020-02-29,18,avenida,13,-58.446201492449,-34.55872708514,ciclista,auto,,,,leve,2020,2,1,1,1
LC-2020-0132443,1,2020-03-01,13,calle,15,-58.435337459452,-34.601495998717,ciclista,transporte publico,,femenino,63,leve,2020,3,1,1,1
LC-2020-0132882,1,2020-03-01,17,avenida,14,-58.42336930425,-34.597744873389,ciclista,taxi,,masculino,38,leve,2020,3,1,1,1
LC-2020-0133793,1,2020-03-02,10,avenida,8,-58.467940229768,-34.666376661677,ciclista,,,masculino,26,leve,2020,3,1,1,1
LC-2020-0133911,1,2020-03-02,10,calle,6,-58.454142025615,-34.612809373699,ciclista,auto,,femenino,38,leve,2020,3,1,1,1
LC-2020-0134749,1,2020-03-02,21,avenida,7,-58.437289173172,-34.634938961446,ciclista,auto,,masculino,20,leve,2020,3,1,1,1
LC-2020-0134997,1,2020-03-02,16,gral paz,8,-58.479175812045,-34.691835549834,ciclista,,,femenino,26,leve,2020,3,1,1,1
LC-2020-0135603,1,2020-03-02,21,avenida,15,-58.439659569675,-34.591541189028,ciclista,moto,,femenino,31,leve,2020,3,1,1,1
LC-2020-0136526,1,2020-03-03,9,avenida,1,-58.37385386107,-34.603232007757,ciclista,auto,,masculino,33,leve,2020,3,1,1,1
LC-2020-0137396,1,2020-03-03,13,calle,11,-58.4803231611,-34.61247320778,ciclista,auto,,femenino,22,leve,2020,3,1,1,1
LC-2020-0138351,1,2020-03-03,18,avenida,3,-58.391700259041,-34.618158071252,ciclista,auto,,femenino,31,leve,2020,3,1,1,1
LC-2020-0138568,1,2020-03-03,20,calle,7,-58.458499627703,-34.615899734142,ciclista,auto,,masculino,36,leve,2020,3,1,1,1
LC-2020-0140067,1,2020-03-04,11,avenida,15,-58.48683687706,-34.587157262588,ciclista,transporte publico,,femenino,24,leve,2020,3,1,1,1
LC-2020-0140696,1,2020-03-04,15,avenida,1,-58.357260269614,-34.614545757204,ciclista,moto,,,53,leve,2020,3,1,1,1
LC-2020-0140751,1,2020-03-04,14,calle,11,-58.483227657697,-34.61093679692,ciclista,auto,,masculino,44,leve,2020,3,1,1,1
LC-2020-0141258,1,2020-03-04,19,avenida,7,-58.4574310002,-34.640838099583,ciclista,,,,,leve,2020,3,1,1,1
LC-2020-0142597,1,2020-03-05,9,calle,5,-58.426302137447,-34.623470015266,ciclista,taxi,,femenino,60,leve,2020,3,1,1,1
LC-2020-0143936,1,2020-03-05,16,avenida,10,-58.495874196148,-34.628733518748,ciclista,auto,,masculino,32,leve,2020,3,1,1,1
LC-2020-0144108,1,2020-03-05,14,,4,-58.398481,-34.654819,ciclista,auto,,,,leve,2020,3,1,1,1
LC-2020-0144534,1,2020-03-05,7,avenida,9,-58.479445693043,-34.654102513527,ciclista,auto,,masculino,29,leve,2020,3,1,1,1
LC-2020-0145084,1,2020-03-06,8,calle,11,-58.476459751077,-34.613075208427,ciclista,auto,,masculino,29,leve,2020,3,1,1,1
LC-2020-0145630,1,2020-03-06,8,avenida,9,-58.484571320499,-34.645554629669,ciclista,transporte publico,,masculino,27,leve,2020,3,1,1,1
LC-2020-0146319,1,2020-03-06,15,calle,1,-58.372594087632,-34.600853507432,ciclista,taxi,,,,leve,2020,3,1,1,1
LC-2020-0146625,1,2020-03-06,16,calle,7,-58.457099912534,-34.625679716579,ciclista,,,masculino,36,leve,2020,3,1,1,1
LC-2020-0148537,2,2020-03-07,17,avenida,9,-58.494412737058,-34.658699686935,ciclista,camioneta,,femenino,37,leve,2020,3,1,1,1
LC-2020-0148537,2,2020-03-07,17,avenida,9,-58.494412737058,-34.658699686935,ciclista,camioneta,,masculino,15,leve,2020,3,1,1,2
LC-2020-0148886,1,2020-03-07,20,,,,,ciclista,auto,,,,leve,2020,3,1,1,1
LC-2020-0149573,1,2020-03-08,13,calle,13,-58.468962274174,-34.565074179242,ciclista,auto,,femenino,27,leve,2020,3,1,1,1
LC-2020-0149915,1,2020-03-08,20,avenida,14,-58.42336930425,-34.597744873389,ciclista,auto,,masculino,33,leve,2020,3,1,1,1
LC-2020-0150268,1,2020-03-09,22,calle,1,-58.382562158056,-34.598126770274,ciclista,,,masculino,48,leve,2020,3,1,1,1
LC-2020-0152130,1,2020-03-09,14,avenida,2,-58.397314748992,-34.583078872657,ciclista,auto,,masculino,41,leve,2020,3,1,1,1
LC-2020-0152581,1,2020-03-09,15,calle,1,-58.389273596479,-34.602500877918,ciclista,,,masculino,51,leve,2020,3,1,1,1
LC-2020-0152993,1,2020-03-09,19,calle,13,-58.459709820959,-34.547928445654,ciclista,auto,,femenino,,leve,2020,3,1,1,1
LC-2020-0153290,1,2020-03-10,23,calle,13,-58.464161038225,-34.550365491722,ciclista,auto,,,,leve,2020,3,1,1,1
LC-2020-0154677,2,2020-03-10,11,calle,15,-58.442275515223,-34.589029512041,ciclista,,,femenino,43,leve,2020,3,1,1,1
LC-2020-0154677,2,2020-03-10,11,calle,15,-58.442275515223,-34.589029512041,ciclista,,,masculino,4,leve,2020,3,1,1,2
LC-2020-0158454,1,2020-03-11,19,avenida,8,-58.473208170175,-34.674949961872,ciclista,camioneta,,masculino,47,leve,2020,3,1,1,1
LC-2020-0156460,1,2020-03-11,7,,,,,ciclista,auto,,masculino,34,leve,2020,3,1,1,1
LC-2020-0160262,1,2020-03-12,13,calle,10,-58.500531095742,-34.612571075624,ciclista,auto,,femenino,38,leve,2020,3,1,1,1
LC-2020-0160774,1,2020-03-12,15,calle,2,-58.3885686691,-34.59467557819,ciclista,auto,,,,leve,2020,3,1,1,1
LC-2020-0161786,1,2020-03-13,1,calle,14,-58.424288365316,-34.592870575471,ciclista,auto,,femenino,26,leve,2020,3,1,1,1
LC-2020-0165454,1,2020-03-14,19,calle,9,-58.514023468438,-34.640986524586,ciclista,,,femenino,34,leve,2020,3,1,1,1
LC-2020-0165617,1,2020-03-15,23,avenida,14,-58.42174360958,-34.571822869962,ciclista,taxi,,masculino,24,leve,2020,3,1,1,1
LC-2020-0165828,1,2020-03-15,1,calle,3,-58.396152274017,-34.6129753961,ciclista,auto,,,,leve,2020,3,1,1,1
LC-2020-0166750,1,2020-03-15,21,calle,2,-58.399961853587,-34.592001486557,ciclista,objeto fijo,,masculino,62,leve,2020,3,1,1,1
LC-2020-0167955,1,2020-03-16,13,calle,6,-58.442484558754,-34.616239931391,ciclista,,,masculino,28,leve,2020,3,1,1,1
LC-2020-0168084,1,2020-03-16,9,calle,15,-58.451269580834,-34.601048112329,ciclista,,,masculino,35,leve,2020,3,1,1,1
LC-2020-0168089,1,2020-03-16,7,avenida,10,-58.524147067805,-34.628437266016,ciclista,auto,,masculino,31,leve,2020,3,1,1,1
LC-2020-0169692,1,2020-03-17,15,avenida,10,-58.492131936371,-34.63629087542,ciclista,taxi,,masculino,29,leve,2020,3,1,1,1
LC-2020-0171000,1,2020-03-17,17,calle,12,-58.488897711463,-34.583394735452,ciclista,,,masculino,43,leve,2020,3,1,1,1
LC-2020-0171654,1,2020-03-18,10,avenida,5,-58.413058124334,-34.635387310802,ciclista,,,masculino,55,leve,2020,3,1,1,1
LC-2020-0172799,1,2020-03-18,17,avenida,1,-58.368190051971,-34.602832084772,ciclista,camioneta,,masculino,,leve,2020,3,1,1,1
LC-2020-0173791,1,2020-03-19,12,calle,7,-58.457067451228,-34.631107241279,ciclista,auto,,masculino,30,leve,2020,3,1,1,1
LC-2020-0174002,1,2020-03-19,12,avenida,1,-58.367572401581,-34.615684099544,ciclista,camioneta,,masculino,35,leve,2020,3,1,1,1
LC-2020-0178177,1,2020-03-24,23,calle,1,-58.38951018885,-34.607238242237,ciclista,auto,,masculino,39,leve,2020,3,1,1,1
LC-2020-0178949,1,2020-03-25,8,avenida,2,-58.398524763299,-34.595388534127,ciclista,transporte publico,,masculino,25,leve,2020,3,1,1,1
LC-2020-0179693,1,2020-03-25,19,calle,1,-58.381105632444,-34.601355319893,ciclista,auto,,masculino,20,leve,2020,3,1,1,1
LC-2020-0179846,1,2020-03-26,22,calle,5,-58.414906164986,-34.599449152159,ciclista,taxi,,,,leve,2020,3,1,1,1
LC-2020-0184129,1,2020-03-30,19,avenida,1,-58.371504019225,-34.594001249189,ciclista,,,femenino,37,leve,2020,3,1,1,1
LC-2020-0184577,1,2020-03-31,16,avenida,11,-58.505121728303,-34.593863041507,ciclista,,,,,leve,2020,3,1,1,1
LC-2020-0186043,1,2020-04-01,17,avenida,7,-58.469534680125,-34.630867889571,ciclista,transporte publico,,masculino,26,leve,2020,4,2,1,1
LC-2020-0191672,1,2020-04-07,13,calle,14,-58.439599345951,-34.574509175183,ciclista,auto,,masculino,37,leve,2020,4,2,1,1
LC-2020-0195226,1,2020-04-11,14,avenida,8,-58.482073167756,-34.682567224399,ciclista,,,masculino,82,leve,2020,4,2,1,1
LC-2020-0200331,1,2020-04-16,16,calle,10,-58.506967706438,-34.625584524223,ciclista,auto,,masculino,73,leve,2020,4,2,1,1
LC-2020-0202646,1,2020-04-18,19,avenida,4,-58.378710506295,-34.648961994603,ciclista,,,masculino,27,leve,2020,4,2,1,1
LC-2020-0202779,1,2020-04-18,21,calle,13,-58.462702311961,-34.552576987663,ciclista,moto,,femenino,51,leve,2020,4,2,1,1
LC-2020-0206125,1,2020-04-21,18,calle,1,-58.381672360946,-34.619090355122,ciclista,auto,,masculino,21,leve,2020,4,2,1,1
LC-2020-0208361,1,2020-04-23,12,calle,3,-58.405007224173,-34.60163747863,ciclista,camioneta,,masculino,43,leve,2020,4,2,1,1
LC-2020-0208894,1,2020-04-24,0,calle,1,-58.390199641045,-34.620136078468,ciclista,,,masculino,22,leve,2020,4,2,1,1
LC-2020-0209815,1,2020-04-24,15,calle,1,-58.382666134943,-34.630859548015,ciclista,transporte publico,,masculino,42,leve,2020,4,2,1,1
LC-2020-0218025,1,2020-04-27,8,calle,15,-58.480483392165,-34.579993682259,ciclista,camioneta,,masculino,46,leve,2020,4,2,1,1
LC-2020-0219802,1,2020-04-28,12,calle,12,-58.48726074397,-34.553410995554,ciclista,auto,,masculino,38,leve,2020,4,2,1,1
LC-2020-0222880,1,2020-04-30,17,calle,13,-58.457191987151,-34.558096821975,ciclista,,,masculino,31,leve,2020,4,2,1,1
LC-2020-0223007,1,2020-05-01,23,avenida,6,-58.442404904123,-34.60825145677,ciclista,,,,,leve,2020,5,2,1,1
LC-2020-0223662,1,2020-05-01,17,calle,13,-58.456938220987,-34.565036045389,ciclista,,,masculino,38,leve,2020,5,2,1,1
LC-2020-0224310,1,2020-05-02,11,avenida,14,-58.433566748951,-34.591747101387,ciclista,taxi,,masculino,33,leve,2020,5,2,1,1
LC-2020-0226109,1,2020-05-04,12,calle,13,-58.456855333542,-34.563566432076,ciclista,auto,,femenino,21,leve,2020,5,2,1,1
LC-2020-0226114,1,2020-05-04,13,avenida,12,-58.474316145718,-34.552138443415,ciclista,,,masculino,63,leve,2020,5,2,1,1
LC-2020-0229174,1,2020-05-06,16,avenida,1,-58.368191458951,-34.622809597996,ciclista,transporte publico,,,,leve,2020,5,2,1,1
LC-2020-0234208,1,2020-05-10,11,avenida,15,-58.438766302497,-34.599873894411,ciclista,utilitario,,masculino,50,leve,2020,5,2,1,1
LC-2020-0234252,1,2020-05-10,13,avenida,4,-58.423250026921,-34.641138103726,ciclista,auto,,masculino,32,leve,2020,5,2,1,1
LC-2020-0234418,1,2020-05-10,16,avenida,13,-58.446871975618,-34.55763691552,ciclista,auto,,masculino,59,leve,2020,5,2,1,1
LC-2020-0235954,1,2020-05-11,23,calle,3,-58.396473120354,-34.607152253349,ciclista,moto,,masculino,53,leve,2020,5,2,1,1
LC-2020-0236552,1,2020-05-12,9,calle,7,-58.44292415429,-34.640521141294,ciclista,,,masculino,51,leve,2020,5,2,1,1
LC-2020-0237233,1,2020-05-12,18,avenida,2,-58.398752870111,-34.588389031329,ciclista,taxi,,masculino,46,leve,2020,5,2,1,1
LC-2020-0238744,1,2020-05-13,11,avenida,11,-58.470386761243,-34.618489937374,ciclista,taxi,,femenino,,leve,2020,5,2,1,1
LC-2020-0241672,1,2020-05-15,11,calle,3,-58.394498857934,-34.620544921846,ciclista,,,,,leve,2020,5,2,1,1
LC-2020-0243248,1,2020-05-16,18,,,,,ciclista,utilitario,,femenino,28,leve,2020,5,2,1,1
LC-2020-0243422,1,2020-05-16,15,calle,15,-58.447858477328,-34.604697576808,ciclista,auto,,,,leve,2020,5,2,1,1
LC-2020-0246487,1,2020-05-18,18,calle,13,-58.458803701575,-34.556233610401,ciclista,auto,,femenino,55,leve,2020,5,2,1,1
LC-2020-0247217,1,2020-05-19,3,calle,1,-58.388917027762,-34.618871555531,ciclista,ciclista,,masculino,,leve,2020,5,2,1,1
LC-2020-0248531,2,2020-05-19,16,calle,3,-58.401763112344,-34.607284982988,ciclista,utilitario,,masculino,32,leve,2020,5,2,1,1
LC-2020-0248531,2,2020-05-19,16,calle,3,-58.401763112344,-34.607284982988,ciclista,utilitario,,femenino,48,leve,2020,5,2,1,2
LC-2020-0250407,1,2020-05-20,18,avenida,14,-58.403440588193,-34.577624042036,ciclista,taxi,,femenino,39,leve,2020,5,2,1,1
LC-2020-0250443,1,2020-05-20,18,calle,5,-58.423330970114,-34.613607687955,ciclista,auto,,masculino,33,leve,2020,5,2,1,1
LC-2020-0250777,1,2020-05-21,22,calle,15,-58.472196175377,-34.603959810039,ciclista,auto,,masculino,26,leve,2020,5,2,1,1
LC-2020-0253202,1,2020-05-21,19,avenida,7,-58.459622108526,-34.622451403611,peaton,ciclista,,,,leve,2020,5,2,1,1
LC-2020-0253292,1,2020-05-21,20,avenida,14,-58.430008430633,-34.576208663989,ciclista,auto,,masculino,27,leve,2020,5,2,1,1
LC-2020-0253310,1,2020-05-21,11,avenida,8,-58.474398863291,-34.668792400613,ciclista,,,femenino,29,leve,2020,5,2,1,1
LC-2020-0255037,1,2020-05-22,20,calle,11,-58.461964445205,-34.614239751107,ciclista,,,,,leve,2020,5,2,1,1
LC-2020-0255441,1,2020-05-23,10,calle,12,-58.503483448527,-34.577053362143,ciclista,utilitario,,femenino,37,leve,2020,5,2,1,1
LC-2020-0255715,1,2020-05-23,12,avenida,3,-58.392914676368,-34.613728519063,ciclista,camion,,femenino,54,leve,2020,5,2,1,1
LC-2020-0256286,1,2020-05-24,13,avenida,2,-58.39911695972,-34.585762135237,ciclista,auto,,,,leve,2020,5,2,1,1
LC-2020-0259296,2,2020-05-26,16,calle,12,-58.498363628692,-34.5885635314,ciclista,auto,,femenino,51,leve,2020,5,2,1,1
LC-2020-0259296,2,2020-05-26,16,calle,12,-58.498363628692,-34.5885635314,ciclista,auto,,femenino,41,leve,2020,5,2,1,2
LC-2020-0259533,1,2020-05-26,19,avenida,5,-58.414371777883,-34.615536209518,ciclista,moto,,masculino,25,leve,2020,5,2,1,1
LC-2020-0262729,1,2020-05-28,11,calle,3,-58.399533349531,-34.601836693776,ciclista,auto,,,,leve,2020,5,2,1,1
LC-2020-0263371,1,2020-05-28,19,avenida,6,-58.439301996049,-34.610798667929,ciclista,transporte publico,,,,leve,2020,5,2,1,1
LC-2020-0272104,1,2020-06-01,19,calle,5,-58.427036007901,-34.607281434532,ciclista,,,femenino,51,leve,2020,6,2,1,1
LC-2020-0272249,1,2020-06-01,14,avenida,2,-58.391722021172,-34.584756384741,ciclista,camioneta,,masculino,52,leve,2020,6,2,1,1
LC-2020-0272648,1,2020-06-02,23,avenida,3,-58.404525268536,-34.610219328933,ciclista,,,masculino,27,leve,2020,6,2,1,1
LC-2020-0275999,1,2020-06-03,14,avenida,12,-58.473786649139,-34.541530777721,ciclista,transporte publico,,masculino,58,leve,2020,6,2,1,1
LC-2020-0285904,1,2020-06-07,19,calle,10,-58.525860920725,-34.634187759147,ciclista,,,masculino,35,leve,2020,6,2,1,1
LC-2020-0287190,1,2020-06-08,8,avenida,5,-58.419189021832,-34.63174259975,ciclista,,,masculino,19,leve,2020,6,2,1,1
LC-2020-0287750,1,2020-06-08,14,calle,10,-58.50540434369,-34.623901634599,ciclista,camioneta,,masculino,25,leve,2020,6,2,1,1
LC-2020-0289758,1,2020-06-09,12,avenida,7,-58.455702412878,-34.628319598634,ciclista,,,masculino,38,leve,2020,6,2,1,1
LC-2020-0289893,1,2020-06-09,12,avenida,15,-58.44139893925,-34.586780093119,ciclista,camioneta,,femenino,33,leve,2020,6,2,1,1
LC-2020-0291121,2,2020-06-10,10,calle,3,-58.404352880613,-34.612348991845,ciclista,ciclista,,femenino,34,leve,2020,6,2,1,1
LC-2020-0291121,2,2020-06-10,10,calle,3,-58.404352880613,-34.612348991845,ciclista,ciclista,,masculino,29,leve,2020,6,2,1,2
LC-2020-0291636,1,2020-06-10,10,avenida,5,-58.414469394867,-34.610735551189,ciclista,camioneta,,masculino,24,leve,2020,6,2,1,1
LC-2020-0291653,1,2020-06-10,16,avenida,11,-58.47225278344,-34.613823878523,ciclista,auto,,masculino,42,leve,2020,6,2,1,1
LC-2020-0291843,1,2020-06-10,18,avenida,6,-58.440935256943,-34.622710744772,ciclista,taxi,,,,leve,2020,6,2,1,1
LC-2020-0294740,1,2020-06-11,14,avenida,6,-58.438277543626,-34.612556522966,ciclista,taxi,,masculino,34,leve,2020,6,2,1,1
LC-2020-0295871,1,2020-06-12,11,avenida,4,-58.416284774602,-34.648424295498,ciclista,,,masculino,30,leve,2020,6,2,1,1
LC-2020-0296273,1,2020-06-12,15,avenida,1,-58.380744024701,-34.595478027329,ciclista,transporte publico,,masculino,34,leve,2020,6,2,1,1
LC-2020-0297234,1,2020-06-13,13,avenida,7,-58.45885438145,-34.627547703895,ciclista,,,femenino,31,leve,2020,6,2,1,1
LC-2020-0297372,1,2020-06-13,15,calle,1,-58.368191458951,-34.622809597996,ciclista,camioneta,,masculino,24,leve,2020,6,2,1,1
